utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1769583820975,2026-01-28 07:03:40.975,240084.716638,85.000,no_session,,
1769583821294,2026-01-28 07:03:41.294,240085.676662,86.000,no_session,,
1769583823215,2026-01-28 07:03:43.215,240087.597711,88.000,no_session,,
1769583823218,2026-01-28 07:03:43.218,240087.600735,88.000,no_session,,
1769583824173,2026-01-28 07:03:44.173,240088.555458,88.000,no_session,,
1769583825130,2026-01-28 07:03:45.130,240089.513426,87.000,no_session,,
1769583826092,2026-01-28 07:03:46.092,240090.475417,86.000,no_session,,
1769583827050,2026-01-28 07:03:47.050,240091.433667,85.000,no_session,,
1769583828494,2026-01-28 07:03:48.494,240092.877129,83.000,no_session,,
1769583829450,2026-01-28 07:03:49.450,240093.833055,83.000,no_session,,
1769583830410,2026-01-28 07:03:50.410,240094.793222,83.000,no_session,,
1769583831369,2026-01-28 07:03:51.369,240095.752621,82.000,no_session,,
1769583832334,2026-01-28 07:03:52.334,240096.717206,82.000,no_session,,
1769583833287,2026-01-28 07:03:53.287,240097.670002,82.000,no_session,,
1769583834252,2026-01-28 07:03:54.252,240098.635164,82.000,no_session,,
1769583835213,2026-01-28 07:03:55.213,240099.596385,82.000,no_session,,
1769583836174,2026-01-28 07:03:56.174,240100.556836,82.000,no_session,,
1769583837133,2026-01-28 07:03:57.133,240101.515927,82.000,no_session,,
1769583838092,2026-01-28 07:03:58.092,240102.475814,81.000,no_session,,
1769583839052,2026-01-28 07:03:59.052,240103.435446,81.000,no_session,,
1769583840479,2026-01-28 07:04:00.479,240104.861791,81.000,no_session,,
1769583841453,2026-01-28 07:04:01.453,240105.836454,81.000,no_session,,
1769583842413,2026-01-28 07:04:02.413,240106.796330,81.000,no_session,,
1769583843374,2026-01-28 07:04:03.374,240107.757293,81.000,no_session,,
1769583844322,2026-01-28 07:04:04.322,240108.704415,81.000,no_session,,
1769583845292,2026-01-28 07:04:05.292,240109.674933,82.000,no_session,,
1769583846251,2026-01-28 07:04:06.251,240110.634706,82.000,no_session,,
1769583847214,2026-01-28 07:04:07.214,240111.596668,81.000,no_session,,
1769583848170,2026-01-28 07:04:08.170,240112.552615,81.000,no_session,,
1769583849131,2026-01-28 07:04:09.131,240113.513983,81.000,no_session,,
1769583850089,2026-01-28 07:04:10.089,240114.471426,81.000,no_session,,
1769583851054,2026-01-28 07:04:11.054,240115.436315,81.000,no_session,,
1769583852490,2026-01-28 07:04:12.490,240116.872776,80.000,no_session,,
1769583853455,2026-01-28 07:04:13.455,240117.836778,80.000,no_session,,
1769583854413,2026-01-28 07:04:14.413,240118.795985,80.000,no_session,,
1769583855375,2026-01-28 07:04:15.375,240119.756904,80.000,no_session,,
