utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1769585118284,2026-01-28 07:25:18.284,241382.646391,89.000,no_3,1769585117832,2026-01-28 07:25:17.832
1769585119245,2026-01-28 07:25:19.245,241383.605960,89.000,no_3,1769585117832,2026-01-28 07:25:17.832
1769585120687,2026-01-28 07:25:20.687,241385.047873,88.000,no_3,1769585117832,2026-01-28 07:25:17.832
1769585121165,2026-01-28 07:25:21.165,241385.526811,88.000,no_3,1769585117832,2026-01-28 07:25:17.832
1769585122122,2026-01-28 07:25:22.122,241386.483238,87.000,no_3,1769585117832,2026-01-28 07:25:17.832
1769585123086,2026-01-28 07:25:23.086,241387.447388,88.000,no_3,1769585117832,2026-01-28 07:25:17.832
1769585124045,2026-01-28 07:25:24.045,241388.406054,87.000,no_3,1769585117832,2026-01-28 07:25:17.832
1769585125486,2026-01-28 07:25:25.486,241389.847350,87.000,no_3,1769585117832,2026-01-28 07:25:17.832
1769585126442,2026-01-28 07:25:26.442,241390.803830,86.000,no_3,1769585117832,2026-01-28 07:25:17.832
1769585127405,2026-01-28 07:25:27.405,241391.767399,86.000,no_3,1769585117832,2026-01-28 07:25:17.832
