utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1769494741930,2026-01-27 06:19:01.930,191181.549787,89.000,no_session,,
1769494741291,2026-01-27 06:19:01.291,191181.552074,91.000,no_session,,
1769494742251,2026-01-27 06:19:02.251,191182.512960,92.000,no_session,,
1769494743210,2026-01-27 06:19:03.210,191183.471330,94.000,no_session,,
1769494744169,2026-01-27 06:19:04.169,191184.430264,96.000,no_session,,
1769494745130,2026-01-27 06:19:05.130,191185.391624,96.000,no_session,,
1769494746572,2026-01-27 06:19:06.572,191186.832820,97.000,no_session,,
1769494747530,2026-01-27 06:19:07.530,191187.792135,96.000,no_session,,
1769494748493,2026-01-27 06:19:08.493,191188.753504,96.000,no_session,,
1769494749452,2026-01-27 06:19:09.452,191189.713037,96.000,no_session,,
1769494750418,2026-01-27 06:19:10.418,191190.679841,94.000,no_session,,
1769494751369,2026-01-27 06:19:11.369,191191.630998,93.000,no_session,,
1769494752330,2026-01-27 06:19:12.330,191192.591136,92.000,no_session,,
1769494753290,2026-01-27 06:19:13.290,191193.551160,92.000,no_session,,
1769494754251,2026-01-27 06:19:14.251,191194.511742,91.000,no_session,,
1769494755208,2026-01-27 06:19:15.208,191195.468933,91.000,no_session,,
1769494756167,2026-01-27 06:19:16.167,191196.427277,91.000,no_session,,
1769494757131,2026-01-27 06:19:17.131,191197.391709,90.000,no_session,,
1769494758570,2026-01-27 06:19:18.570,191198.830332,90.000,no_session,,
