utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1769582307318,2026-01-28 06:38:27.318,238571.726989,89.000,0128063827_dc37d52fab9a4,1769582307129,2026-01-28 06:38:27.129
1769582308294,2026-01-28 06:38:28.294,238572.703217,88.000,0128063827_dc37d52fab9a4,1769582307129,2026-01-28 06:38:27.129
