utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1769581611322,2026-01-28 06:26:51.322,237875.742053,95.000,no_session,,
1769581612275,2026-01-28 06:26:52.275,237876.694772,95.000,no_session,,
1769581613236,2026-01-28 06:26:53.236,237877.656182,95.000,no_session,,
1769581614196,2026-01-28 06:26:54.196,237878.615639,95.000,no_session,,
1769581615161,2026-01-28 06:26:55.161,237879.580730,95.000,no_session,,
1769581616117,2026-01-28 06:26:56.117,237880.537606,94.000,no_session,,
1769581617077,2026-01-28 06:26:57.077,237881.497752,94.000,no_session,,
1769581618038,2026-01-28 06:26:58.038,237882.458830,95.000,no_session,,
1769581619481,2026-01-28 06:26:59.481,237883.900784,95.000,no_session,,
1769581620437,2026-01-28 06:27:00.437,237884.856566,96.000,no_session,,
1769581621400,2026-01-28 06:27:01.400,237885.819908,96.000,no_session,,
1769581622360,2026-01-28 06:27:02.360,237886.780382,96.000,no_session,,
1769581623318,2026-01-28 06:27:03.318,237887.737619,96.000,no_session,,
1769581624276,2026-01-28 06:27:04.276,237888.695224,95.000,no_session,,
1769581625240,2026-01-28 06:27:05.240,237889.659992,95.000,no_session,,
