utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1766397296121,2025-12-22 09:54:56.121,1099912.570697,77.000,20251222T095455Z_c398ffb,1766397297155,2025-12-22 09:54:57.155
1766397297083,2025-12-22 09:54:57.083,1099913.532591,78.000,20251222T095455Z_c398ffb,1766397297155,2025-12-22 09:54:57.155
1766397298040,2025-12-22 09:54:58.040,1099914.489068,78.000,20251222T095455Z_c398ffb,1766397297155,2025-12-22 09:54:57.155
1766397299002,2025-12-22 09:54:59.002,1099915.451246,78.000,20251222T095455Z_c398ffb,1766397297155,2025-12-22 09:54:57.155
1766397299961,2025-12-22 09:54:59.961,1099916.410478,77.000,20251222T095455Z_c398ffb,1766397297155,2025-12-22 09:54:57.155
1766397300921,2025-12-22 09:55:00.921,1099917.370822,77.000,20251222T095455Z_c398ffb,1766397297155,2025-12-22 09:54:57.155
1766397301882,2025-12-22 09:55:01.882,1099918.330564,77.000,20251222T095455Z_c398ffb,1766397297155,2025-12-22 09:54:57.155
1766397302843,2025-12-22 09:55:02.843,1099919.292943,76.000,20251222T095455Z_c398ffb,1766397297155,2025-12-22 09:54:57.155
1766397304285,2025-12-22 09:55:04.285,1099920.734314,76.000,20251222T095455Z_c398ffb,1766397297155,2025-12-22 09:54:57.155
