utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1769491062153,2026-01-27 05:17:42.153,187501.838512,93.000,no_session,,
1769491062475,2026-01-27 05:17:42.475,187502.802313,96.000,no_session,,
1769491063434,2026-01-27 05:17:43.434,187503.761326,98.000,no_session,,
1769491064391,2026-01-27 05:17:44.391,187504.719285,99.000,no_session,,
1769491065354,2026-01-27 05:17:45.354,187505.681902,98.000,no_session,,
1769491066314,2026-01-27 05:17:46.314,187506.641581,97.000,no_session,,
1769491067272,2026-01-27 05:17:47.272,187507.599609,96.000,no_session,,
1769491068235,2026-01-27 05:17:48.235,187508.561772,94.000,no_session,,
1769491069182,2026-01-27 05:17:49.182,187509.509067,93.000,no_session,,
1769491070156,2026-01-27 05:17:50.156,187510.482858,93.000,no_session,,
1769491071099,2026-01-27 05:17:51.099,187511.425837,93.000,no_session,,
1769491073017,2026-01-27 05:17:53.017,187513.344290,94.000,no_session,,
1769491073508,2026-01-27 05:17:53.508,187513.835233,93.000,no_session,,
1769491074474,2026-01-27 05:17:54.474,187514.801061,92.000,no_session,,
1769491075433,2026-01-27 05:17:55.433,187515.760267,93.000,no_session,,
1769491076395,2026-01-27 05:17:56.395,187516.721408,94.000,no_session,,
1769491077356,2026-01-27 05:17:57.356,187517.682513,92.000,no_session,,
1769491078312,2026-01-27 05:17:58.312,187518.639612,91.000,no_session,,
1769491079275,2026-01-27 05:17:59.275,187519.601770,90.000,no_session,,
1769491080232,2026-01-27 05:18:00.232,187520.559437,89.000,no_session,,
1769491081196,2026-01-27 05:18:01.196,187521.522052,88.000,no_session,,
