utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1769493369095,2026-01-27 05:56:09.095,189808.738475,87.000,no_session,,
1769493369423,2026-01-27 05:56:09.423,189809.708764,87.000,no_session,,
1769493370374,2026-01-27 05:56:10.374,189810.659643,87.000,no_session,,
1769493371330,2026-01-27 05:56:11.330,189811.615702,88.000,no_session,,
1769493372293,2026-01-27 05:56:12.293,189812.578710,88.000,no_session,,
1769493373257,2026-01-27 05:56:13.257,189813.542669,89.000,no_session,,
1769493374202,2026-01-27 05:56:14.202,189814.487406,88.000,no_session,,
1769493376134,2026-01-27 05:56:16.134,189816.419380,88.000,no_session,,
1769493376137,2026-01-27 05:56:16.137,189816.422691,87.000,no_session,,
1769493377079,2026-01-27 05:56:17.079,189817.363718,87.000,no_session,,
1769493378535,2026-01-27 05:56:18.535,189818.820326,86.000,no_session,,
1769493379495,2026-01-27 05:56:19.495,189819.780615,85.000,no_session,,
1769493380452,2026-01-27 05:56:20.452,189820.738021,85.000,no_session,,
1769493382384,2026-01-27 05:56:22.384,189822.668920,84.000,no_session,,
1769493382387,2026-01-27 05:56:22.387,189822.671638,84.000,no_session,,
1769493383337,2026-01-27 05:56:23.337,189823.622454,84.000,no_session,,
1769493384276,2026-01-27 05:56:24.276,189824.560832,84.000,no_session,,
1769493385253,2026-01-27 05:56:25.253,189825.537656,83.000,no_session,,
1769493386196,2026-01-27 05:56:26.196,189826.481594,83.000,no_session,,
1769493388116,2026-01-27 05:56:28.116,189828.401354,82.000,no_session,,
1769493388119,2026-01-27 05:56:28.119,189828.404727,82.000,no_session,,
