utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1769492726827,2026-01-27 05:45:26.827,189166.482771,90.000,no_session,,
1769492726189,2026-01-27 05:45:26.189,189166.485863,90.000,no_session,,
1769492728100,2026-01-27 05:45:28.100,189168.396958,91.000,no_session,,
1769492728104,2026-01-27 05:45:28.104,189168.400601,91.000,no_session,,
1769492729557,2026-01-27 05:45:29.557,189169.853583,91.000,no_session,,
1769492730501,2026-01-27 05:45:30.501,189170.797725,90.000,no_session,,
1769492731479,2026-01-27 05:45:31.479,189171.775339,90.000,no_session,,
1769492732433,2026-01-27 05:45:32.433,189172.729784,89.000,no_session,,
1769492733378,2026-01-27 05:45:33.378,189173.674726,88.000,no_session,,
1769492734355,2026-01-27 05:45:34.355,189174.651383,88.000,no_session,,
1769492735305,2026-01-27 05:45:35.305,189175.601713,87.000,no_session,,
1769492736275,2026-01-27 05:45:36.275,189176.571967,86.000,no_session,,
1769492737235,2026-01-27 05:45:37.235,189177.531799,86.000,no_session,,
1769492738198,2026-01-27 05:45:38.198,189178.494544,86.000,no_session,,
1769492739142,2026-01-27 05:45:39.142,189179.439315,86.000,no_session,,
1769492740118,2026-01-27 05:45:40.118,189180.414888,86.000,no_session,,
1769492741557,2026-01-27 05:45:41.557,189181.852970,86.000,no_session,,
1769492742515,2026-01-27 05:45:42.515,189182.810766,88.000,no_session,,
1769492743479,2026-01-27 05:45:43.479,189183.774722,92.000,no_session,,
1769492744436,2026-01-27 05:45:44.436,189184.731674,94.000,no_session,,
1769492745398,2026-01-27 05:45:45.398,189185.694960,96.000,no_session,,
