utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1769493264930,2026-01-27 05:54:24.930,189704.577533,88.000,no_session,,
1769493265248,2026-01-27 05:54:25.248,189705.534991,89.000,no_session,,
1769493266212,2026-01-27 05:54:26.212,189706.499956,90.000,no_session,,
1769493267167,2026-01-27 05:54:27.167,189707.455409,90.000,no_session,,
1769493268129,2026-01-27 05:54:28.129,189708.417132,91.000,no_session,,
1769493269572,2026-01-27 05:54:29.572,189709.859419,91.000,no_session,,
1769493270531,2026-01-27 05:54:30.531,189710.819184,91.000,no_session,,
1769493271492,2026-01-27 05:54:31.492,189711.779275,90.000,no_session,,
1769493272453,2026-01-27 05:54:32.453,189712.740448,90.000,no_session,,
1769493273419,2026-01-27 05:54:33.419,189713.707085,90.000,no_session,,
1769493274357,2026-01-27 05:54:34.357,189714.645271,90.000,no_session,,
1769493275331,2026-01-27 05:54:35.331,189715.619223,90.000,no_session,,
1769493276290,2026-01-27 05:54:36.290,189716.578432,92.000,no_session,,
