utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1766832136644,2025-12-27 10:42:16.644,1298921.717354,91.000,no_session,,
1766832137608,2025-12-27 10:42:17.608,1298922.680986,91.000,no_session,,
1766832138566,2025-12-27 10:42:18.566,1298923.639440,92.000,no_session,,
1766832140008,2025-12-27 10:42:20.008,1298925.081176,92.000,no_session,,
1766832140966,2025-12-27 10:42:20.966,1298926.038857,92.000,no_session,,
1766832141927,2025-12-27 10:42:21.927,1298926.999301,92.000,no_session,,
1766832142890,2025-12-27 10:42:22.890,1298927.963225,91.000,no_session,,
1766832143848,2025-12-27 10:42:23.848,1298928.920586,91.000,no_session,,
1766832144808,2025-12-27 10:42:24.808,1298929.881387,90.000,no_session,,
1766832145768,2025-12-27 10:42:25.768,1298930.841511,89.000,no_session,,
1766832146727,2025-12-27 10:42:26.727,1298931.799323,89.000,no_session,,
1766832147688,2025-12-27 10:42:27.688,1298932.760230,89.000,no_session,,
1766832148647,2025-12-27 10:42:28.647,1298933.719059,88.000,no_session,,
1766832149609,2025-12-27 10:42:29.609,1298934.681791,88.000,no_session,,
1766832150568,2025-12-27 10:42:30.568,1298935.640367,88.000,no_session,,
1766832152009,2025-12-27 10:42:32.009,1298937.081143,88.000,no_session,,
1766832152983,2025-12-27 10:42:32.983,1298938.055465,90.000,no_session,,
1766832153927,2025-12-27 10:42:33.927,1298938.999749,91.000,no_session,,
1766832154888,2025-12-27 10:42:34.888,1298939.960684,90.000,no_session,,
1766832155849,2025-12-27 10:42:35.849,1298940.921449,89.000,no_session,,
1766832156807,2025-12-27 10:42:36.807,1298941.879667,88.000,no_session,,
1766832157765,2025-12-27 10:42:37.765,1298942.838085,89.000,no_session,,
1766832159689,2025-12-27 10:42:39.689,1298944.761456,89.000,no_session,,
1766832159692,2025-12-27 10:42:39.692,1298944.764347,89.000,no_session,,
1766832160649,2025-12-27 10:42:40.649,1298945.721295,89.000,no_session,,
1766832161608,2025-12-27 10:42:41.608,1298946.680879,88.000,no_session,,
1766832162570,2025-12-27 10:42:42.570,1298947.642237,87.000,no_session,,
1766832164010,2025-12-27 10:42:44.010,1298949.082269,87.000,no_session,,
1766832164964,2025-12-27 10:42:44.964,1298950.036520,85.000,no_session,,
1766832165929,2025-12-27 10:42:45.929,1298951.000990,84.000,no_session,,
