utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1769491954979,2026-01-27 05:32:34.979,188394.648498,89.000,no_session,,
1769491955294,2026-01-27 05:32:35.294,188395.605976,90.000,no_session,,
1769491956256,2026-01-27 05:32:36.256,188396.568157,92.000,no_session,,
1769491957217,2026-01-27 05:32:37.217,188397.528171,92.000,no_session,,
1769491958177,2026-01-27 05:32:38.177,188398.488568,92.000,no_session,,
1769491959136,2026-01-27 05:32:39.136,188399.447582,92.000,no_session,,
1769491960098,2026-01-27 05:32:40.098,188400.408904,91.000,no_session,,
1769491961537,2026-01-27 05:32:41.537,188401.848111,92.000,no_session,,
1769491962496,2026-01-27 05:32:42.496,188402.807397,93.000,no_session,,
1769491963457,2026-01-27 05:32:43.457,188403.768162,93.000,no_session,,
1769491964416,2026-01-27 05:32:44.416,188404.726965,93.000,no_session,,
1769491965378,2026-01-27 05:32:45.378,188405.688830,93.000,no_session,,
1769491966336,2026-01-27 05:32:46.336,188406.646804,93.000,no_session,,
1769491967297,2026-01-27 05:32:47.297,188407.608327,93.000,no_session,,
1769491968258,2026-01-27 05:32:48.258,188408.569366,93.000,no_session,,
1769491969219,2026-01-27 05:32:49.219,188409.529273,92.000,no_session,,
1769491970179,2026-01-27 05:32:50.179,188410.489759,92.000,no_session,,
1769491971139,2026-01-27 05:32:51.139,188411.450264,90.000,no_session,,
