utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1769582164926,2026-01-28 06:36:04.926,238428.695898,96.000,no_session,,
1769582165249,2026-01-28 06:36:05.249,238429.660725,97.000,no_session,,
1769582166210,2026-01-28 06:36:06.210,238430.620962,97.000,no_session,,
1769582167171,2026-01-28 06:36:07.171,238431.582106,98.000,no_session,,
1769582168132,2026-01-28 06:36:08.132,238432.543043,97.000,no_session,,
1769582169090,2026-01-28 06:36:09.090,238433.500608,96.000,no_session,,
1769582170054,2026-01-28 06:36:10.054,238434.465167,96.000,no_session,,
1769582171012,2026-01-28 06:36:11.012,238435.423778,96.000,no_session,,
1769582172451,2026-01-28 06:36:12.451,238436.863025,95.000,no_session,,
1769582173411,2026-01-28 06:36:13.411,238437.822442,95.000,no_session,,
1769582174370,2026-01-28 06:36:14.370,238438.781337,95.000,no_session,,
1769582175331,2026-01-28 06:36:15.331,238439.742377,95.000,no_session,,
1769582176308,2026-01-28 06:36:16.308,238440.719472,95.000,no_session,,
1769582177253,2026-01-28 06:36:17.253,238441.664555,94.000,no_session,,
1769582178208,2026-01-28 06:36:18.208,238442.619787,94.000,no_session,,
1769582180133,2026-01-28 06:36:20.133,238444.543305,93.000,no_session,,
1769582180136,2026-01-28 06:36:20.136,238444.546494,92.000,no_session,,
1769582181087,2026-01-28 06:36:21.087,238445.498150,92.000,no_session,,
1769582182049,2026-01-28 06:36:22.049,238446.459793,92.000,no_session,,
1769582183968,2026-01-28 06:36:23.968,238448.378698,92.000,no_session,,
1769582184450,2026-01-28 06:36:24.450,238448.860334,93.000,no_session,,
1769582185408,2026-01-28 06:36:25.408,238449.819083,92.000,no_session,,
1769582186371,2026-01-28 06:36:26.371,238450.781295,92.000,no_session,,
1769582187332,2026-01-28 06:36:27.332,238451.743506,91.000,no_session,,
1769582188292,2026-01-28 06:36:28.292,238452.703054,91.000,no_session,,
1769582189252,2026-01-28 06:36:29.252,238453.663318,90.000,no_session,,
1769582190215,2026-01-28 06:36:30.215,238454.626666,89.000,no_session,,
1769582191171,2026-01-28 06:36:31.171,238455.582047,89.000,no_session,,
1769582192134,2026-01-28 06:36:32.134,238456.544908,88.000,no_session,,
1769582193090,2026-01-28 06:36:33.090,238457.501216,88.000,no_session,,
