utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1769494540781,2026-01-27 06:15:40.781,190980.404677,90.000,no_session,,
1769494541126,2026-01-27 06:15:41.126,190981.390168,88.000,no_session,,
1769494542111,2026-01-27 06:15:42.111,190982.376392,88.000,no_session,,
1769494543136,2026-01-27 06:15:43.136,190983.400319,88.000,no_session,,
1769494544125,2026-01-27 06:15:44.125,190984.389816,88.000,no_session,,
1769494545115,2026-01-27 06:15:45.115,190985.380899,87.000,no_session,,
1769494546134,2026-01-27 06:15:46.134,190986.399352,87.000,no_session,,
1769494547155,2026-01-27 06:15:47.155,190987.419662,87.000,no_session,,
1769494548116,2026-01-27 06:15:48.116,190988.381210,86.000,no_session,,
1769494549135,2026-01-27 06:15:49.135,190989.399353,85.000,no_session,,
1769494550124,2026-01-27 06:15:50.124,190990.388672,85.000,no_session,,
1769494551118,2026-01-27 06:15:51.118,190991.383410,85.000,no_session,,
1769494552136,2026-01-27 06:15:52.136,190992.401187,84.000,no_session,,
1769494553157,2026-01-27 06:15:53.157,190993.421301,83.000,no_session,,
1769494554142,2026-01-27 06:15:54.142,190994.406858,83.000,no_session,,
1769494555135,2026-01-27 06:15:55.135,190995.399803,82.000,no_session,,
1769494556123,2026-01-27 06:15:56.123,190996.388389,80.000,no_session,,
1769494557116,2026-01-27 06:15:57.116,190997.380679,80.000,no_session,,
1769494558167,2026-01-27 06:15:58.167,190998.430976,79.000,no_session,,
1769494559125,2026-01-27 06:15:59.125,190999.389075,78.000,no_session,,
