utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1768963828177,2026-01-21 02:50:28.177,326602.221768,88.000,no_session,,
1768963828544,2026-01-21 02:50:28.544,326603.229613,88.000,no_session,,
1768963829532,2026-01-21 02:50:29.532,326604.217918,89.000,no_session,,
1768963830557,2026-01-21 02:50:30.557,326605.242198,89.000,no_session,,
1768963831545,2026-01-21 02:50:31.545,326606.231756,90.000,no_session,,
1768963832535,2026-01-21 02:50:32.535,326607.221399,91.000,no_session,,
1768963833553,2026-01-21 02:50:33.553,326608.238698,90.000,no_session,,
1768963834546,2026-01-21 02:50:34.546,326609.231710,89.000,no_session,,
1768963835565,2026-01-21 02:50:35.565,326610.251838,85.000,no_session,,
1768963836557,2026-01-21 02:50:36.557,326611.243019,84.000,no_session,,
1768963837545,2026-01-21 02:50:37.545,326612.231558,83.000,no_session,,
1768963838518,2026-01-21 02:50:38.518,326613.203808,82.000,no_session,,
1768963839556,2026-01-21 02:50:39.556,326614.242126,81.000,no_session,,
1768963840532,2026-01-21 02:50:40.532,326615.218234,81.000,no_session,,
1768963841566,2026-01-21 02:50:41.566,326616.252771,81.000,no_session,,
1768963842556,2026-01-21 02:50:42.556,326617.242382,80.000,no_session,,
