utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1769585629019,2026-01-28 07:33:49.019,241893.371869,93.000,no_2,1769585627925,2026-01-28 07:33:47.925
1769585629501,2026-01-28 07:33:49.501,241893.854293,91.000,no_2,1769585627925,2026-01-28 07:33:47.925
1769585630455,2026-01-28 07:33:50.455,241894.808397,91.000,no_2,1769585627925,2026-01-28 07:33:47.925
1769585631419,2026-01-28 07:33:51.419,241895.771006,90.000,no_2,1769585627925,2026-01-28 07:33:47.925
1769585632378,2026-01-28 07:33:52.378,241896.731400,89.000,no_2,1769585627925,2026-01-28 07:33:47.925
1769585633338,2026-01-28 07:33:53.338,241897.690410,90.000,no_2,1769585627925,2026-01-28 07:33:47.925
1769585634298,2026-01-28 07:33:54.298,241898.651608,90.000,no_2,1769585627925,2026-01-28 07:33:47.925
1769585635257,2026-01-28 07:33:55.257,241899.609479,90.000,no_2,1769585627925,2026-01-28 07:33:47.925
1769585636219,2026-01-28 07:33:56.219,241900.571242,90.000,no_2,1769585627925,2026-01-28 07:33:47.925
1769585637179,2026-01-28 07:33:57.179,241901.531398,90.000,no_2,1769585627925,2026-01-28 07:33:47.925
