utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1769487522543,2026-01-27 04:18:42.543,183962.292209,105.000,no_session,,
1769487522863,2026-01-27 04:18:42.863,183963.253881,105.000,no_session,,
1769487524304,2026-01-27 04:18:44.304,183964.694521,102.000,no_session,,
1769487525262,2026-01-27 04:18:45.262,183965.652978,100.000,no_session,,
1769487526207,2026-01-27 04:18:46.207,183966.598499,95.000,no_session,,
1769487527182,2026-01-27 04:18:47.182,183967.573462,94.000,no_session,,
1769487528143,2026-01-27 04:18:48.143,183968.533929,93.000,no_session,,
1769487529102,2026-01-27 04:18:49.102,183969.492644,94.000,no_session,,
1769487530059,2026-01-27 04:18:50.059,183970.450412,96.000,no_session,,
1769487531021,2026-01-27 04:18:51.021,183971.412811,97.000,no_session,,
1769487531968,2026-01-27 04:18:51.968,183972.358533,98.000,no_session,,
1769487532943,2026-01-27 04:18:52.943,183973.333797,100.000,no_session,,
1769487533904,2026-01-27 04:18:53.904,183974.294387,100.000,no_session,,
1769487534863,2026-01-27 04:18:54.863,183975.253727,101.000,no_session,,
