utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1769585108204,2026-01-28 07:25:08.204,241372.565671,88.000,no_2,1769585107818,2026-01-28 07:25:07.818
1769585109162,2026-01-28 07:25:09.162,241373.523810,89.000,no_2,1769585107818,2026-01-28 07:25:07.818
1769585110124,2026-01-28 07:25:10.124,241374.486160,90.000,no_2,1769585107818,2026-01-28 07:25:07.818
1769585111086,2026-01-28 07:25:11.086,241375.447919,92.000,no_2,1769585107818,2026-01-28 07:25:07.818
1769585112045,2026-01-28 07:25:12.045,241376.406656,92.000,no_2,1769585107818,2026-01-28 07:25:07.818
1769585113485,2026-01-28 07:25:13.485,241377.846721,92.000,no_2,1769585107818,2026-01-28 07:25:07.818
1769585114441,2026-01-28 07:25:14.441,241378.802228,92.000,no_2,1769585107818,2026-01-28 07:25:07.818
1769585115405,2026-01-28 07:25:15.405,241379.767374,91.000,no_2,1769585107818,2026-01-28 07:25:07.818
1769585116364,2026-01-28 07:25:16.364,241380.725611,90.000,no_2,1769585107818,2026-01-28 07:25:07.818
1769585117324,2026-01-28 07:25:17.324,241381.685285,89.000,no_2,1769585107818,2026-01-28 07:25:07.818
