utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1769582291641,2026-01-28 06:38:11.641,238555.409534,100.000,no_session,,
1769582292442,2026-01-28 06:38:12.442,238556.851193,98.000,no_session,,
1769582293413,2026-01-28 06:38:13.413,238557.823311,97.000,no_session,,
1769582294374,2026-01-28 06:38:14.374,238558.783051,94.000,no_session,,
1769582295333,2026-01-28 06:38:15.333,238559.742390,93.000,no_session,,
1769582296295,2026-01-28 06:38:16.295,238560.704306,91.000,no_session,,
1769582297253,2026-01-28 06:38:17.253,238561.661753,91.000,no_session,,
1769582298217,2026-01-28 06:38:18.217,238562.626143,90.000,no_session,,
1769582299172,2026-01-28 06:38:19.172,238563.580153,90.000,no_session,,
1769582300135,2026-01-28 06:38:20.135,238564.543978,91.000,no_session,,
1769582301096,2026-01-28 06:38:21.096,238565.504594,91.000,no_session,,
1769582302054,2026-01-28 06:38:22.054,238566.462869,91.000,no_session,,
1769582303015,2026-01-28 06:38:23.015,238567.423799,91.000,no_session,,
1769582304436,2026-01-28 06:38:24.436,238568.845396,91.000,no_session,,
1769582305396,2026-01-28 06:38:25.396,238569.805047,90.000,no_session,,
1769582306363,2026-01-28 06:38:26.363,238570.772082,89.000,no_session,,
