utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1766468316258,2025-12-23 05:38:36.258,1133101.183807,90.000,no_session,,
1766468317706,2025-12-23 05:38:37.706,1133102.632432,90.000,no_session,,
1766468318666,2025-12-23 05:38:38.666,1133103.591473,91.000,no_session,,
1766468319632,2025-12-23 05:38:39.632,1133104.557259,91.000,no_session,,
1766468320591,2025-12-23 05:38:40.591,1133105.516174,91.000,no_session,,
1766468321552,2025-12-23 05:38:41.552,1133106.478049,90.000,no_session,,
1766468322510,2025-12-23 05:38:42.510,1133107.435807,90.000,no_session,,
1766468324431,2025-12-23 05:38:44.431,1133109.356677,90.000,no_session,,
1766468324434,2025-12-23 05:38:44.434,1133109.359742,89.000,no_session,,
1766468325392,2025-12-23 05:38:45.392,1133110.316931,88.000,no_session,,
1766468326349,2025-12-23 05:38:46.349,1133111.274109,88.000,no_session,,
1766468327309,2025-12-23 05:38:47.309,1133112.234697,88.000,no_session,,
1766468328272,2025-12-23 05:38:48.272,1133113.197541,88.000,no_session,,
