utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1769490925834,2026-01-27 05:15:25.834,187365.521346,92.000,no_session,,
1769490926136,2026-01-27 05:15:26.136,187366.465294,92.000,no_session,,
1769490927110,2026-01-27 05:15:27.110,187367.439843,91.000,no_session,,
1769490928069,2026-01-27 05:15:28.069,187368.398656,90.000,no_session,,
1769490929512,2026-01-27 05:15:29.512,187369.841865,89.000,no_session,,
1769490930469,2026-01-27 05:15:30.469,187370.798532,89.000,no_session,,
1769490931431,2026-01-27 05:15:31.431,187371.760589,88.000,no_session,,
1769490932387,2026-01-27 05:15:32.387,187372.716454,88.000,no_session,,
1769490933351,2026-01-27 05:15:33.351,187373.680809,88.000,no_session,,
1769490934313,2026-01-27 05:15:34.313,187374.641265,88.000,no_session,,
