utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1769489715226,2026-01-27 04:55:15.226,186154.936835,86.000,no_session,,
1769489715559,2026-01-27 04:55:15.559,186155.911889,87.000,no_session,,
1769489716519,2026-01-27 04:55:16.519,186156.871309,89.000,no_session,,
1769489717482,2026-01-27 04:55:17.482,186157.833759,90.000,no_session,,
1769489718437,2026-01-27 04:55:18.437,186158.789399,90.000,no_session,,
1769489719400,2026-01-27 04:55:19.400,186159.752869,91.000,no_session,,
1769489721317,2026-01-27 04:55:21.317,186161.669592,92.000,no_session,,
1769489721796,2026-01-27 04:55:21.796,186162.147790,92.000,no_session,,
1769489722280,2026-01-27 04:55:22.280,186162.631999,92.000,no_session,,
1769489723238,2026-01-27 04:55:23.238,186163.590098,92.000,no_session,,
1769489724198,2026-01-27 04:55:24.198,186164.549709,91.000,no_session,,
1769489725158,2026-01-27 04:55:25.158,186165.509340,91.000,no_session,,
1769489726601,2026-01-27 04:55:26.601,186166.952959,92.000,no_session,,
1769489727556,2026-01-27 04:55:27.556,186167.908392,93.000,no_session,,
1769489728521,2026-01-27 04:55:28.521,186168.872882,93.000,no_session,,
1769489729464,2026-01-27 04:55:29.464,186169.816126,94.000,no_session,,
1769489730922,2026-01-27 04:55:30.922,186171.273456,93.000,no_session,,
1769489731386,2026-01-27 04:55:31.386,186171.738279,92.000,no_session,,
1769489732358,2026-01-27 04:55:32.358,186172.709726,92.000,no_session,,
