utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1769585616685,2026-01-28 07:33:36.685,241880.397004,92.000,no_1,1769585615252,2026-01-28 07:33:35.252
1769585617494,2026-01-28 07:33:37.494,241881.847812,91.000,no_1,1769585615252,2026-01-28 07:33:35.252
1769585618457,2026-01-28 07:33:38.457,241882.810762,90.000,no_1,1769585615252,2026-01-28 07:33:35.252
1769585619417,2026-01-28 07:33:39.417,241883.769228,91.000,no_1,1769585615252,2026-01-28 07:33:35.252
1769585620378,2026-01-28 07:33:40.378,241884.730348,91.000,no_1,1769585615252,2026-01-28 07:33:35.252
1769585621336,2026-01-28 07:33:41.336,241885.688410,93.000,no_1,1769585615252,2026-01-28 07:33:35.252
1769585622295,2026-01-28 07:33:42.295,241886.647730,94.000,no_1,1769585615252,2026-01-28 07:33:35.252
1769585623254,2026-01-28 07:33:43.254,241887.608095,95.000,no_1,1769585615252,2026-01-28 07:33:35.252
1769585624217,2026-01-28 07:33:44.217,241888.570688,95.000,no_1,1769585615252,2026-01-28 07:33:35.252
1769585625174,2026-01-28 07:33:45.174,241889.527074,94.000,no_1,1769585615252,2026-01-28 07:33:35.252
1769585626134,2026-01-28 07:33:46.134,241890.486993,94.000,no_1,1769585615252,2026-01-28 07:33:35.252
1769585627078,2026-01-28 07:33:47.078,241891.430394,94.000,no_1,1769585615252,2026-01-28 07:33:35.252
