utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1766464896184,2025-12-23 04:41:36.184,1129739.407429,93.000,no_session,,
1766464897141,2025-12-23 04:41:37.141,1129740.364860,94.000,no_session,,
1766464898103,2025-12-23 04:41:38.103,1129741.326580,94.000,no_session,,
1766464899060,2025-12-23 04:41:39.060,1129742.284283,92.000,no_session,,
1766464900022,2025-12-23 04:41:40.022,1129743.245724,92.000,no_session,,
1766464900963,2025-12-23 04:41:40.963,1129744.187714,92.000,no_session,,
1766464901943,2025-12-23 04:41:41.943,1129745.166714,91.000,no_session,,
1766464902903,2025-12-23 04:41:42.903,1129746.126791,91.000,no_session,,
1766464904821,2025-12-23 04:41:44.821,1129748.045438,89.000,no_session,,
1766464905302,2025-12-23 04:41:45.302,1129748.525575,89.000,no_session,,
1766464906265,2025-12-23 04:41:46.265,1129749.488708,89.000,no_session,,
1766464907219,2025-12-23 04:41:47.219,1129750.442525,90.000,no_session,,
1766464908181,2025-12-23 04:41:48.181,1129751.405202,90.000,no_session,,
1766464909141,2025-12-23 04:41:49.141,1129752.364076,90.000,no_session,,
1766464910102,2025-12-23 04:41:50.102,1129753.326112,89.000,no_session,,
1766464911064,2025-12-23 04:41:51.064,1129754.287321,89.000,no_session,,
1766464912022,2025-12-23 04:41:52.022,1129755.246066,90.000,no_session,,
1766464913942,2025-12-23 04:41:53.942,1129757.165884,90.000,no_session,,
1766464913946,2025-12-23 04:41:53.946,1129757.169378,89.000,no_session,,
1766464914901,2025-12-23 04:41:54.901,1129758.124983,89.000,no_session,,
1766464915864,2025-12-23 04:41:55.864,1129759.087002,89.000,no_session,,
1766464917302,2025-12-23 04:41:57.302,1129760.525551,89.000,no_session,,
1766464918264,2025-12-23 04:41:58.264,1129761.487489,89.000,no_session,,
1766464919223,2025-12-23 04:41:59.223,1129762.445845,88.000,no_session,,
1766464920184,2025-12-23 04:42:00.184,1129763.406788,88.000,no_session,,
1766464921144,2025-12-23 04:42:01.144,1129764.366611,87.000,no_session,,
1766464922103,2025-12-23 04:42:02.103,1129765.326526,87.000,no_session,,
1766464923062,2025-12-23 04:42:03.062,1129766.285167,88.000,no_session,,
1766464924021,2025-12-23 04:42:04.021,1129767.243981,87.000,no_session,,
1766464924985,2025-12-23 04:42:04.985,1129768.208650,87.000,no_session,,
1766464925941,2025-12-23 04:42:05.941,1129769.164218,87.000,no_session,,
1766464926903,2025-12-23 04:42:06.903,1129770.126631,87.000,no_session,,
1766464927862,2025-12-23 04:42:07.862,1129771.085925,87.000,no_session,,
1766464929301,2025-12-23 04:42:09.301,1129772.523983,86.000,no_session,,
1766464930266,2025-12-23 04:42:10.266,1129773.489378,86.000,no_session,,
1766464931221,2025-12-23 04:42:11.221,1129774.444280,86.000,no_session,,
1766464932182,2025-12-23 04:42:12.182,1129775.405732,86.000,no_session,,
