utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1769582394214,2026-01-28 06:39:54.214,238658.622292,89.000,no_session,,
1769582394216,2026-01-28 06:39:54.216,238658.625492,90.000,no_session,,
1769582395177,2026-01-28 06:39:55.177,238659.585363,90.000,no_session,,
1769582396135,2026-01-28 06:39:56.135,238660.543846,91.000,no_session,,
1769582397097,2026-01-28 06:39:57.097,238661.505797,91.000,no_session,,
1769582398056,2026-01-28 06:39:58.056,238662.463935,92.000,no_session,,
1769582399015,2026-01-28 06:39:59.015,238663.423376,91.000,no_session,,
1769582400459,2026-01-28 06:40:00.459,238664.866885,90.000,no_session,,
1769582401415,2026-01-28 06:40:01.415,238665.823753,89.000,no_session,,
1769582402364,2026-01-28 06:40:02.364,238666.771958,88.000,no_session,,
1769582403338,2026-01-28 06:40:03.338,238667.745755,88.000,no_session,,
1769582404282,2026-01-28 06:40:04.282,238668.690181,89.000,no_session,,
1769582405255,2026-01-28 06:40:05.255,238669.663153,89.000,no_session,,
1769582406203,2026-01-28 06:40:06.203,238670.611835,89.000,no_session,,
1769582407176,2026-01-28 06:40:07.176,238671.585007,88.000,no_session,,
1769582408122,2026-01-28 06:40:08.122,238672.530336,88.000,no_session,,
1769582410058,2026-01-28 06:40:10.058,238674.466369,88.000,no_session,,
1769582410063,2026-01-28 06:40:10.063,238674.470185,87.000,no_session,,
