utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1769491412087,2026-01-27 05:23:32.087,187851.765826,87.000,no_session,,
1769491412404,2026-01-27 05:23:32.404,187852.725157,87.000,no_session,,
1769491413361,2026-01-27 05:23:33.361,187853.682472,86.000,no_session,,
1769491414304,2026-01-27 05:23:34.304,187854.625022,85.000,no_session,,
1769491415274,2026-01-27 05:23:35.274,187855.595272,86.000,no_session,,
1769491416225,2026-01-27 05:23:36.225,187856.546286,85.000,no_session,,
1769491417205,2026-01-27 05:23:37.205,187857.526205,85.000,no_session,,
1769491418150,2026-01-27 05:23:38.150,187858.471438,84.000,no_session,,
1769491419121,2026-01-27 05:23:39.121,187859.442665,84.000,no_session,,
1769491420077,2026-01-27 05:23:40.077,187860.398471,83.000,no_session,,
