utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1769487551825,2026-01-27 04:19:11.825,183991.574592,95.000,no_session,,
1769487552143,2026-01-27 04:19:12.143,183992.533770,95.000,no_session,,
1769487553103,2026-01-27 04:19:13.103,183993.493604,94.000,no_session,,
1769487554064,2026-01-27 04:19:14.064,183994.454632,93.000,no_session,,
1769487555025,2026-01-27 04:19:15.025,183995.415368,94.000,no_session,,
1769487555983,2026-01-27 04:19:15.983,183996.373534,96.000,no_session,,
1769487556943,2026-01-27 04:19:16.943,183997.334381,97.000,no_session,,
1769487557887,2026-01-27 04:19:17.887,183998.277934,97.000,no_session,,
1769487558863,2026-01-27 04:19:18.863,183999.254096,98.000,no_session,,
1769487560300,2026-01-27 04:19:20.300,184000.691631,97.000,no_session,,
1769487561262,2026-01-27 04:19:21.262,184001.652845,96.000,no_session,,
1769487562222,2026-01-27 04:19:22.222,184002.612932,95.000,no_session,,
1769487563183,2026-01-27 04:19:23.183,184003.574531,95.000,no_session,,
1769487564144,2026-01-27 04:19:24.144,184004.534880,95.000,no_session,,
1769487565098,2026-01-27 04:19:25.098,184005.489461,93.000,no_session,,
1769487566063,2026-01-27 04:19:26.063,184006.454451,92.000,no_session,,
1769487567024,2026-01-27 04:19:27.024,184007.415317,92.000,no_session,,
1769487567984,2026-01-27 04:19:27.984,184008.375044,92.000,no_session,,
1769487568943,2026-01-27 04:19:28.943,184009.334847,92.000,no_session,,
