utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1769584375866,2026-01-28 07:12:55.866,240639.599883,91.000,no_session,,
1769584376169,2026-01-28 07:12:56.169,240640.543000,91.000,no_session,,
1769584377144,2026-01-28 07:12:57.144,240641.517993,91.000,no_session,,
1769584379064,2026-01-28 07:12:59.064,240643.438407,92.000,no_session,,
1769584379066,2026-01-28 07:12:59.066,240643.440317,93.000,no_session,,
1769584380506,2026-01-28 07:13:00.506,240644.880609,94.000,no_session,,
1769584381463,2026-01-28 07:13:01.463,240645.837322,93.000,no_session,,
1769584382427,2026-01-28 07:13:02.427,240646.801291,92.000,no_session,,
1769584383386,2026-01-28 07:13:03.386,240647.760495,92.000,no_session,,
1769584384827,2026-01-28 07:13:04.827,240649.201280,91.000,no_session,,
1769584385307,2026-01-28 07:13:05.307,240649.681675,91.000,no_session,,
1769584387228,2026-01-28 07:13:07.228,240651.602717,91.000,no_session,,
1769584387231,2026-01-28 07:13:07.231,240651.605731,91.000,no_session,,
1769584388187,2026-01-28 07:13:08.187,240652.561204,91.000,no_session,,
1769584389147,2026-01-28 07:13:09.147,240653.521247,91.000,no_session,,
1769584390102,2026-01-28 07:13:10.102,240654.476448,90.000,no_session,,
1769584391045,2026-01-28 07:13:11.045,240655.419435,90.000,no_session,,
1769584392508,2026-01-28 07:13:12.508,240656.881923,89.000,no_session,,
1769584393467,2026-01-28 07:13:13.467,240657.841033,88.000,no_session,,
1769584394425,2026-01-28 07:13:14.425,240658.799420,87.000,no_session,,
1769584395382,2026-01-28 07:13:15.382,240659.756315,87.000,no_session,,
1769584396346,2026-01-28 07:13:16.346,240660.720273,87.000,no_session,,
1769584397306,2026-01-28 07:13:17.306,240661.681106,86.000,no_session,,
1769584398267,2026-01-28 07:13:18.267,240662.641247,85.000,no_session,,
1769584399228,2026-01-28 07:13:19.228,240663.602074,85.000,no_session,,
1769584400188,2026-01-28 07:13:20.188,240664.561797,84.000,no_session,,
1769584401145,2026-01-28 07:13:21.145,240665.519728,84.000,no_session,,
1769584402109,2026-01-28 07:13:22.109,240666.483051,84.000,no_session,,
1769584403065,2026-01-28 07:13:23.065,240667.438572,84.000,no_session,,
1769584404509,2026-01-28 07:13:24.509,240668.882938,83.000,no_session,,
1769584405468,2026-01-28 07:13:25.468,240669.841606,83.000,no_session,,
1769584406425,2026-01-28 07:13:26.425,240670.799228,83.000,no_session,,
1769584407864,2026-01-28 07:13:27.864,240672.237758,83.000,no_session,,
1769584408339,2026-01-28 07:13:28.339,240672.712923,82.000,no_session,,
1769584409305,2026-01-28 07:13:29.305,240673.679039,83.000,no_session,,
1769584410267,2026-01-28 07:13:30.267,240674.640610,84.000,no_session,,
1769584411225,2026-01-28 07:13:31.225,240675.598801,84.000,no_session,,
1769584412187,2026-01-28 07:13:32.187,240676.560342,85.000,no_session,,
1769584413148,2026-01-28 07:13:33.148,240677.521324,85.000,no_session,,
1769584414107,2026-01-28 07:13:34.107,240678.480943,85.000,no_session,,
1769584415546,2026-01-28 07:13:35.546,240679.919497,85.000,no_session,,
1769584416508,2026-01-28 07:13:36.508,240680.882237,86.000,no_session,,
1769584417470,2026-01-28 07:13:37.470,240681.843020,86.000,no_session,,
1769584418424,2026-01-28 07:13:38.424,240682.798111,88.000,no_session,,
1769584419374,2026-01-28 07:13:39.374,240683.748096,88.000,no_session,,
1769584420347,2026-01-28 07:13:40.347,240684.721167,88.000,no_session,,
1769584421294,2026-01-28 07:13:41.294,240685.667638,89.000,no_session,,
1769584422265,2026-01-28 07:13:42.265,240686.638711,89.000,no_session,,
1769584423225,2026-01-28 07:13:43.225,240687.599518,88.000,no_session,,
1769584424189,2026-01-28 07:13:44.189,240688.562326,87.000,no_session,,
1769584425147,2026-01-28 07:13:45.147,240689.520868,87.000,no_session,,
1769584426104,2026-01-28 07:13:46.104,240690.477656,86.000,no_session,,
1769584427067,2026-01-28 07:13:47.067,240691.440483,86.000,no_session,,
1769584428492,2026-01-28 07:13:48.492,240692.865981,85.000,no_session,,
1769584429467,2026-01-28 07:13:49.467,240693.840896,85.000,no_session,,
1769584430908,2026-01-28 07:13:50.908,240695.281194,85.000,no_session,,
1769584431386,2026-01-28 07:13:51.386,240695.759789,85.000,no_session,,
