utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1769493160765,2026-01-27 05:52:40.765,189600.414040,97.000,no_session,,
1769493161566,2026-01-27 05:52:41.566,189601.855565,96.000,no_session,,
1769493162518,2026-01-27 05:52:42.518,189602.807377,95.000,no_session,,
1769493163488,2026-01-27 05:52:43.488,189603.777882,95.000,no_session,,
1769493164431,2026-01-27 05:52:44.431,189604.720988,95.000,no_session,,
1769493165409,2026-01-27 05:52:45.409,189605.697973,94.000,no_session,,
1769493166351,2026-01-27 05:52:46.351,189606.640339,93.000,no_session,,
1769493167328,2026-01-27 05:52:47.328,189607.617804,92.000,no_session,,
1769493169249,2026-01-27 05:52:49.249,189609.538054,92.000,no_session,,
1769493169252,2026-01-27 05:52:49.252,189609.541169,91.000,no_session,,
1769493170192,2026-01-27 05:52:50.192,189610.480587,91.000,no_session,,
1769493171168,2026-01-27 05:52:51.168,189611.457574,91.000,no_session,,
1769493173091,2026-01-27 05:52:53.091,189613.379883,90.000,no_session,,
1769493173566,2026-01-27 05:52:53.566,189613.855698,90.000,no_session,,
1769493174526,2026-01-27 05:52:54.526,189614.815174,88.000,no_session,,
1769493175490,2026-01-27 05:52:55.490,189615.779566,88.000,no_session,,
1769493176447,2026-01-27 05:52:56.447,189616.736386,87.000,no_session,,
1769493177410,2026-01-27 05:52:57.410,189617.698874,86.000,no_session,,
1769493178371,2026-01-27 05:52:58.371,189618.659187,85.000,no_session,,
1769493179326,2026-01-27 05:52:59.326,189619.615436,85.000,no_session,,
