utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1769493866872,2026-01-27 06:04:26.872,190306.507061,88.000,no_session,,
1769493866234,2026-01-27 06:04:26.234,190306.510302,89.000,no_session,,
1769493867188,2026-01-27 06:04:27.188,190307.464455,88.000,no_session,,
1769493868145,2026-01-27 06:04:28.145,190308.421681,87.000,no_session,,
1769493869106,2026-01-27 06:04:29.106,190309.382163,87.000,no_session,,
1769493870549,2026-01-27 06:04:30.549,190310.825512,87.000,no_session,,
1769493871501,2026-01-27 06:04:31.501,190311.777821,86.000,no_session,,
1769493872467,2026-01-27 06:04:32.467,190312.742904,86.000,no_session,,
1769493873409,2026-01-27 06:04:33.409,190313.685141,86.000,no_session,,
1769493874368,2026-01-27 06:04:34.368,190314.645041,85.000,no_session,,
1769493875331,2026-01-27 06:04:35.331,190315.607140,85.000,no_session,,
