utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1766398065747,2025-12-22 10:07:45.747,1100681.541008,80.000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398065109,2025-12-22 10:07:45.109,1100681.543729,81.000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398066064,2025-12-22 10:07:46.064,1100682.499148,80.000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398067021,2025-12-22 10:07:47.021,1100683.455479,80.000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398067982,2025-12-22 10:07:47.982,1100684.416465,80.000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398068933,2025-12-22 10:07:48.933,1100685.368423,80.000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398069904,2025-12-22 10:07:49.904,1100686.338748,80.000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398070850,2025-12-22 10:07:50.850,1100687.284519,80.000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398072303,2025-12-22 10:07:52.303,1100688.737202,81.000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398073264,2025-12-22 10:07:53.264,1100689.698454,82.000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398074226,2025-12-22 10:07:54.226,1100690.661868,83.000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398075183,2025-12-22 10:07:55.183,1100691.618092,84.000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398076129,2025-12-22 10:07:56.129,1100692.563748,84.000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398077104,2025-12-22 10:07:57.104,1100693.538716,83.000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398078064,2025-12-22 10:07:58.064,1100694.499094,83.000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398079986,2025-12-22 10:07:59.986,1100696.420545,82.000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398079989,2025-12-22 10:07:59.989,1100696.423773,82.000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398080948,2025-12-22 10:08:00.948,1100697.382301,81.000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398081905,2025-12-22 10:08:01.905,1100698.339559,80.000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398082868,2025-12-22 10:08:02.868,1100699.302745,80.000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398084306,2025-12-22 10:08:04.306,1100700.740305,80.000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398085264,2025-12-22 10:08:05.264,1100701.698832,79.000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398086223,2025-12-22 10:08:06.223,1100702.657111,79.000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
