utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1766397563654,2025-12-22 09:59:23.654,1100179.456622,78.000,1222095920_43f78ce66d704,1766397560304,2025-12-22 09:59:20.304
1766397563972,2025-12-22 09:59:23.972,1100180.416382,78.000,1222095920_43f78ce66d704,1766397560304,2025-12-22 09:59:20.304
1766397564932,2025-12-22 09:59:24.932,1100181.376817,77.000,1222095920_43f78ce66d704,1766397560304,2025-12-22 09:59:20.304
1766397565890,2025-12-22 09:59:25.890,1100182.334088,77.000,1222095920_43f78ce66d704,1766397560304,2025-12-22 09:59:20.304
1766397566853,2025-12-22 09:59:26.853,1100183.296655,77.000,1222095920_43f78ce66d704,1766397560304,2025-12-22 09:59:20.304
1766397568290,2025-12-22 09:59:28.290,1100184.734018,76.000,1222095920_43f78ce66d704,1766397560304,2025-12-22 09:59:20.304
1766397570212,2025-12-22 09:59:30.212,1100186.656274,76.000,1222095920_43f78ce66d704,1766397560304,2025-12-22 09:59:20.304
1766397570215,2025-12-22 09:59:30.215,1100186.659212,76.000,1222095920_43f78ce66d704,1766397560304,2025-12-22 09:59:20.304
1766397571170,2025-12-22 09:59:31.170,1100187.614373,76.000,1222095920_43f78ce66d704,1766397560304,2025-12-22 09:59:20.304
1766397572129,2025-12-22 09:59:32.129,1100188.572823,76.000,1222095920_43f78ce66d704,1766397560304,2025-12-22 09:59:20.304
1766397573095,2025-12-22 09:59:33.095,1100189.538385,75.000,1222095920_43f78ce66d704,1766397560304,2025-12-22 09:59:20.304
1766397575012,2025-12-22 09:59:35.012,1100191.456206,74.000,1222095920_43f78ce66d704,1766397560304,2025-12-22 09:59:20.304
1766397575015,2025-12-22 09:59:35.015,1100191.459027,74.000,1222095920_43f78ce66d704,1766397560304,2025-12-22 09:59:20.304
1766397575974,2025-12-22 09:59:35.974,1100192.417448,75.000,1222095920_43f78ce66d704,1766397560304,2025-12-22 09:59:20.304
1766397576932,2025-12-22 09:59:36.932,1100193.376149,76.000,1222095920_43f78ce66d704,1766397560304,2025-12-22 09:59:20.304
1766397577893,2025-12-22 09:59:37.893,1100194.336677,76.000,1222095920_43f78ce66d704,1766397560304,2025-12-22 09:59:20.304
1766397578851,2025-12-22 09:59:38.851,1100195.295069,77.000,1222095920_43f78ce66d704,1766397560304,2025-12-22 09:59:20.304
1766397580294,2025-12-22 09:59:40.294,1100196.737163,76.000,1222095920_43f78ce66d704,1766397560304,2025-12-22 09:59:20.304
1766397581249,2025-12-22 09:59:41.249,1100197.693135,76.000,1222095920_43f78ce66d704,1766397560304,2025-12-22 09:59:20.304
1766397582212,2025-12-22 09:59:42.212,1100198.655962,76.000,1222095920_43f78ce66d704,1766397560304,2025-12-22 09:59:20.304
1766397583171,2025-12-22 09:59:43.171,1100199.614262,76.000,1222095920_43f78ce66d704,1766397560304,2025-12-22 09:59:20.304
1766397584131,2025-12-22 09:59:44.131,1100200.574100,75.000,1222095920_43f78ce66d704,1766397560304,2025-12-22 09:59:20.304
