utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1766464665297,2025-12-23 04:37:45.297,1129508.525489,89.000,no_session,,
1766464666253,2025-12-23 04:37:46.253,1129509.481308,90.000,no_session,,
1766464667214,2025-12-23 04:37:47.214,1129510.441886,89.000,no_session,,
1766464668173,2025-12-23 04:37:48.173,1129511.400338,88.000,no_session,,
1766464669135,2025-12-23 04:37:49.135,1129512.362958,86.000,no_session,,
1766464670097,2025-12-23 04:37:50.097,1129513.324117,85.000,no_session,,
1766464671057,2025-12-23 04:37:51.057,1129514.285313,86.000,no_session,,
1766464672015,2025-12-23 04:37:52.015,1129515.242669,86.000,no_session,,
1766464672974,2025-12-23 04:37:52.974,1129516.202241,87.000,no_session,,
1766464673935,2025-12-23 04:37:53.935,1129517.162887,87.000,no_session,,
1766464674895,2025-12-23 04:37:54.895,1129518.123341,86.000,no_session,,
1766464675852,2025-12-23 04:37:55.852,1129519.079967,86.000,no_session,,
1766464677294,2025-12-23 04:37:57.294,1129520.521726,86.000,no_session,,
1766464678258,2025-12-23 04:37:58.258,1129521.485987,87.000,no_session,,
