utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1769493180289,2026-01-27 05:53:00.289,189620.578592,84.000,0127055239_360432ce490d4,1769493159114,2026-01-27 05:52:39.114
1769493181246,2026-01-27 05:53:01.246,189621.535351,84.000,0127055239_360432ce490d4,1769493159114,2026-01-27 05:52:39.114
1769493182211,2026-01-27 05:53:02.211,189622.499549,84.000,0127055239_360432ce490d4,1769493159114,2026-01-27 05:52:39.114
1769493183149,2026-01-27 05:53:03.149,189623.437736,84.000,0127055239_360432ce490d4,1769493159114,2026-01-27 05:52:39.114
