utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1766468248588,2025-12-23 05:37:28.588,1133033.514779,97.000,no_session,,
1766468248592,2025-12-23 05:37:28.592,1133033.518508,99.000,no_session,,
1766468249544,2025-12-23 05:37:29.544,1133034.471270,99.000,no_session,,
1766468250507,2025-12-23 05:37:30.507,1133035.432841,97.000,no_session,,
1766468251469,2025-12-23 05:37:31.469,1133036.394518,97.000,no_session,,
1766468252423,2025-12-23 05:37:32.423,1133037.349782,97.000,no_session,,
1766468253390,2025-12-23 05:37:33.390,1133038.316252,96.000,no_session,,
1766468254349,2025-12-23 05:37:34.349,1133039.275468,96.000,no_session,,
1766468255307,2025-12-23 05:37:35.307,1133040.234194,94.000,no_session,,
1766468256271,2025-12-23 05:37:36.271,1133041.196609,94.000,no_session,,
1766468257710,2025-12-23 05:37:37.710,1133042.637112,93.000,no_session,,
1766468258671,2025-12-23 05:37:38.671,1133043.597750,93.000,no_session,,
1766468259628,2025-12-23 05:37:39.628,1133044.553980,91.000,no_session,,
1766468260590,2025-12-23 05:37:40.590,1133045.516740,91.000,no_session,,
1766468261549,2025-12-23 05:37:41.549,1133046.475317,91.000,no_session,,
1766468262510,2025-12-23 05:37:42.510,1133047.436599,92.000,no_session,,
1766468263468,2025-12-23 05:37:43.468,1133048.395406,93.000,no_session,,
1766468264430,2025-12-23 05:37:44.430,1133049.356613,95.000,no_session,,
1766468265388,2025-12-23 05:37:45.388,1133050.314464,96.000,no_session,,
1766468266348,2025-12-23 05:37:46.348,1133051.274300,95.000,no_session,,
1766468267307,2025-12-23 05:37:47.307,1133052.233270,95.000,no_session,,
1766468268269,2025-12-23 05:37:48.269,1133053.194731,94.000,no_session,,
1766468269696,2025-12-23 05:37:49.696,1133054.622291,94.000,no_session,,
1766468270667,2025-12-23 05:37:50.667,1133055.593419,93.000,no_session,,
1766468271626,2025-12-23 05:37:51.626,1133056.552841,93.000,no_session,,
1766468272591,2025-12-23 05:37:52.591,1133057.518149,92.000,no_session,,
1766468273550,2025-12-23 05:37:53.550,1133058.476217,93.000,no_session,,
1766468274506,2025-12-23 05:37:54.506,1133059.432310,94.000,no_session,,
1766468275469,2025-12-23 05:37:55.469,1133060.395357,94.000,no_session,,
1766468277390,2025-12-23 05:37:57.390,1133062.316444,94.000,no_session,,
1766468277394,2025-12-23 05:37:57.394,1133062.320788,94.000,no_session,,
1766468278348,2025-12-23 05:37:58.348,1133063.273755,94.000,no_session,,
1766468279311,2025-12-23 05:37:59.311,1133064.237351,94.000,no_session,,
1766468280269,2025-12-23 05:38:00.269,1133065.194846,93.000,no_session,,
1766468281709,2025-12-23 05:38:01.709,1133066.634938,91.000,no_session,,
