utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1769493655183,2026-01-27 06:00:55.183,190094.822747,85.000,no_session,,
1769493655501,2026-01-27 06:00:55.501,190095.782065,86.000,no_session,,
1769493656463,2026-01-27 06:00:56.463,190096.743085,87.000,no_session,,
1769493657423,2026-01-27 06:00:57.423,190097.704204,87.000,no_session,,
1769493658380,2026-01-27 06:00:58.380,190098.659833,86.000,no_session,,
1769493659349,2026-01-27 06:00:59.349,190099.629356,86.000,no_session,,
1769493660301,2026-01-27 06:01:00.301,190100.581425,85.000,no_session,,
1769493661262,2026-01-27 06:01:01.262,190101.543261,84.000,no_session,,
1769493662216,2026-01-27 06:01:02.216,190102.497675,84.000,no_session,,
1769493663166,2026-01-27 06:01:03.166,190103.446465,83.000,no_session,,
