utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1769585638140,2026-01-28 07:33:58.140,241902.493049,90.000,no_3,1769585637936,2026-01-28 07:33:57.936
1769585639098,2026-01-28 07:33:59.098,241903.451345,89.000,no_3,1769585637936,2026-01-28 07:33:57.936
1769585640054,2026-01-28 07:34:00.054,241904.406430,89.000,no_3,1769585637936,2026-01-28 07:33:57.936
1769585641498,2026-01-28 07:34:01.498,241905.851360,89.000,no_3,1769585637936,2026-01-28 07:33:57.936
1769585642460,2026-01-28 07:34:02.460,241906.812288,89.000,no_3,1769585637936,2026-01-28 07:33:57.936
1769585643421,2026-01-28 07:34:03.421,241907.774126,90.000,no_3,1769585637936,2026-01-28 07:33:57.936
1769585644374,2026-01-28 07:34:04.374,241908.727461,90.000,no_3,1769585637936,2026-01-28 07:33:57.936
1769585645335,2026-01-28 07:34:05.335,241909.687203,91.000,no_3,1769585637936,2026-01-28 07:33:57.936
1769585646297,2026-01-28 07:34:06.297,241910.650183,91.000,no_3,1769585637936,2026-01-28 07:33:57.936
1769585647254,2026-01-28 07:34:07.254,241911.607052,91.000,no_3,1769585637936,2026-01-28 07:33:57.936
